"","AU","AF","TI","SO","LA","DE","ID","Z9","U1","U2","PU","PY","DI","WC","ANIMAL","FMRI_AB","JOUR","IF"
"720","Spetter, MS; Mars, M; Viergever, MA; de Graaf, C; Smeets, PAM","Spetter, Maartje S.; Mars, Monica; Viergever, Max A.; de Graaf, Cees; Smeets, Paul A. M.","Taste matters - effects of bypassing oral stimulation on hormone and appetite responses","PHYSIOLOGY & BEHAVIOR","English","nasogastric feeding; satiation; CCK-8; insulin; ghrelin","CEPHALIC PHASE RESPONSES; PLACEBO-CONTROLLED TRIAL; SENSORY-SPECIFIC SATIETY; PLASMA GHRELIN LEVELS; FOOD-INTAKE; EATING BEHAVIOR; SHORT-TERM; CIRCULATING GHRELIN; ENERGY-INTAKE; C-PEPTIDE",15,1,18,"PERGAMON-ELSEVIER SCIENCE LTD",2014,"10.1016/j.physbeh.2014.06.021","Psychology, Biological; Behavioral Sciences",FALSE,FALSE,"PHYSIOLOGY_AND_BEHAVIOR",2.976
"727","Mann, DL; Schaefers, T; Canal-Bruland, R","Mann, David L.; Schaefers, Teuntje; Canal-Bruland, Rouwen","Action preferences and the anticipation of action outcomes","ACTA PSYCHOLOGICA","English","Anticipation; Motor actions; Situational probability; Performance analysis; Penalty; Handball","SITUATIONAL PROBABILITY INFORMATION; SKILLED TENNIS PLAYERS; SOCCER GOALKEEPERS; VISUAL-SEARCH; PENALTY-KICK; MOTOR SKILL; PERCEPTION; PERFORMANCE; TASK; EXPERTISE",12,2,42,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.004","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"728","Regev, S; Meiran, N","Regev, Shirley; Meiran, Nachshon","Post-error slowing is influenced by cognitive control demand","ACTA PSYCHOLOGICA","English","Task-switching; Stroop; Post-error slowing; Cognitive control; Reaction-time","MENTAL FATIGUE; BRAIN ACTIVITY; TASK; PERFORMANCE; CONFLICT; ERP; INTERFERENCE; ADJUSTMENTS; NEGATIVITY; MECHANISMS",5,0,11,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.006","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"730","Wang, AP; Zhou, W; Shu, H; Yan, M","Wang, Aiping; Zhou, Wei; Shu, Hua; Yan, Ming","Reading proficiency modulates parafoveal processing efficiency: Evidence from reading Chinese as a second language","ACTA PSYCHOLOGICA","English","Parafoveal; Sentence reading; Chinese; Korean readers","PERCEPTUAL SPAN; EYE-MOVEMENTS; SEMANTIC INFORMATION; COVERT ATTENTION; PREVIEW BENEFIT; WORD N+2; READERS; CHARACTERS; SENTENCES; DIFFICULTY",3,0,29,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.010","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"731","Riemer, M; Fuchs, X; Bublatzky, F; Kleinbohl, D; Holzl, R; Trojan, J","Riemer, Martin; Fuchs, Xaver; Bublatzky, Florian; Kleinboehl, Dieter; Hoelzl, Rupert; Trojan, Joerg","The rubber hand illusion depends on a congruent mapping between real and artificial fingers","ACTA PSYCHOLOGICA","English","Rubber hand illusion; Body representation; Congruence; Predictability; Ownership; Agency","PRIMARY SOMATOSENSORY CORTEX; BODY-OWNERSHIP; PERCEPTUAL ILLUSION; EXTERNAL OBJECTS; VISUAL FEEDBACK; BODILY SELF; AGENCY; LIMB; SIZE; REPRESENTATION",5,0,12,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.012","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"732","Soutschek, A; Schubert, T","Soutschek, Alexander; Schubert, Torsten","Dynamic adjustments of cognitive control during economic decision making","ACTA PSYCHOLOGICA","English","Fairness; Ultimatum game; Conflict processing; Conflict adaptation","CONFLICT ADAPTATION; FEATURE-INTEGRATION; PREFRONTAL CORTEX",2,2,7,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.011","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"733","Tobel, L; Hubner, R; Sturmer, B","Toebel, Lisa; Huebner, Ronald; Stuermer, Birgit","Suppression of irrelevant activation in the horizontal and vertical Simon task differs quantitatively not qualitatively","ACTA PSYCHOLOGICA","English","Simon task; Activation; Suppression; Inhibitory demand","STIMULUS-RESPONSE COMPATIBILITY; RIGHT-LEFT PREVALENCE; CONFLICT TASKS; COGNITIVE CONTROL; MECHANISMS; MAPPINGS; MODEL",10,2,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.007","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"734","Getz, LM; Barton, S; Kubovy, M","Getz, L. M.; Barton, S.; Kubovy, M.","The specificity of expertise: For whom is the cave pattern the ""key"" to salsa music?","ACTA PSYCHOLOGICA","English","Clave; Convention; Expertise; Language learning; Music; Rhythm perception","MULTIPLE WORKING HYPOTHESES; PERCEPTION; RHYTHMS; INFANTS; PERFORMANCE",1,0,4,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.005","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"735","Sevdalis, V; Keller, PE","Sevdalis, Vassilis; Keller, Peter E.","Know thy sound: Perceiving self and others in musical contexts","ACTA PSYCHOLOGICA","English","Perception; Action; Self-recognition; Music; Cue integration; Embodied cognition","AUDITORY INFORMATION; AGENT IDENTIFICATION; SCHUMANN TRAUMEREI; EMBODIED COGNITION; SOCIAL COGNITION; PERCEPTION; RECOGNITION; PERFORMANCES; DOMINANCE; PIANISTS",2,5,22,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.002","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"736","Makovac, E; Kwok, SC; Gerbino, W","Makovac, Elena; Kwok, Sze Chai; Gerbino, Walter","Attentional cueing by cross-modal congruency produces both facilitation and inhibition on short-term visual recognition","ACTA PSYCHOLOGICA","English","Attention; Cross-modal binding; Inhibition of return; Inverse effectiveness rule; Multisensory integration; Visual working memory","SPATIAL WORKING-MEMORY; COGNITIVE FAILURES; INDIVIDUAL-DIFFERENCES; MULTISENSORY MEMORIES; STATIC DISPLAYS; RETURN; DISCRIMINATION; LOCATIONS; DISTRACTIBILITY; REPRESENTATIONS",1,1,8,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.008","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"737","Ogden, RS; Wearden, JH; Montgomery, C","Ogden, Ruth S.; Wearden, John H.; Montgomery, Catharine","The differential contribution of executive functions to temporal generalisation, reproduction and verbal estimation","ACTA PSYCHOLOGICA","English","Timing; Executive function; Working memory; Attention","AGE-RELATED-CHANGES; NO-GO TASK; TIME PERCEPTION; WORKING-MEMORY; DURATION JUDGMENTS; PARKINSONS-DISEASE; INVOLVEMENT; INHIBITION; ATTENTION; INTERFERENCE",9,0,9,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.014","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"738","Axelsson, EL; Horst, JS","Axelsson, Emma L.; Horst, Jessica S.","Contextual repetition facilitates word learning via fast mapping","ACTA PSYCHOLOGICA","English","Fast mapping; Word learning; Contextual repetition; Competition; Extraneous cues; Redundant information","CROSS-SITUATIONAL STATISTICS; REFERENT SELECTION; YOUNG-CHILDREN; INFANTS; OBJECT; VARIABILITY; COMPETITION; RETENTION; ATTENTION; MATTERS",8,0,17,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.002","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"739","Kreplin, U; Thoma, V; Rodway, P","Kreplin, Ute; Thoma, Volker; Rodway, Paul","Looking behaviour and preference for artworks: The role of emotional valence and location","ACTA PSYCHOLOGICA","English","Eye tracking; Preference; Centre-stage effect; Art; Decision making","DECISION-MAKING; EYE-MOVEMENTS; MERE EXPOSURE; GAZE BIAS; ATTENTION; POSITION; CHOICES; JUDGMENTS; OPTIONS; MIDDLE",3,0,13,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.003","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"740","Haering, C; Kiesel, A","Haering, Carola; Kiesel, Andrea","Intentional Binding is independent of the validity of the action effects identity","ACTA PSYCHOLOGICA","English","Intentional Binding; Ideomotor Principle; Action-effect association; Time perception; Temporal binding","RESPONSE-EFFECT COMPATIBILITY; DURATION DISCRIMINATION; EFFECT ANTICIPATIONS; CONSCIOUS AWARENESS; TEMPORAL BINDING; SUBJECTIVE TIME; AGENCY; PERCEPTION; PREDICTION; ACQUISITION",5,1,5,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.07.015","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"741","Martin, RC; Yan, H; Schnur, TT","Martin, Randi C.; Yan, Hao; Schnur, Tatiana T.","Working memory and planning during sentence production","ACTA PSYCHOLOGICA","English","Sentence production; Advance planning; Working memory","SHORT-TERM-MEMORY; LEXICAL ACCESS; MESSAGE FORMULATION; PHONOLOGICAL LOOP; SPEECH PRODUCTION; SCOPE; INTERFERENCE; DEFICITS; PHRASE; RELATEDNESS",2,2,12,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.006","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"742","Knoeferle, P; Urbach, TP; Kutas, M","Knoeferle, Pia; Urbach, Thomas P.; Kutas, Marta","Different mechanisms for role relations versus verb-action congruence effects: Evidence from ERPs in picture-sentence verification","ACTA PSYCHOLOGICA","English","Situated language processing accounts; Sentence-picture verification; Visual context effects; Event-related brain potentials","THEMATIC ROLE-ASSIGNMENT; EYE-MOVEMENTS; LANGUAGE COMPREHENSION; WORLD KNOWLEDGE; WORKING-MEMORY; WORDS; PREDICTION; DISCOURSE; N400; TIME",5,1,10,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.004","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"743","van Hooff, JC; van Buuringen, M; El M'rabet, I; de Gier, M; van Zalingen, L","van Hooff, Johanna C.; van Buuringen, Melanie; El M'rabet, Ihsane; de Gier, Margot; van Zalingen, Lilian","Disgust-specific modulation of early attention processes","ACTA PSYCHOLOGICA","English","Emotion; Disgust; Fear; Arousal; Attention engagement; Time-course of attention","AFFECTIVE PICTURE SYSTEM; VISUAL-ATTENTION; TIME-COURSE; FEAR; EMOTION; ANXIETY; THREAT; IMAGES; STIMULI; BIAS",4,1,15,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.009","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"744","Biggs, AT; Adamo, SH; Mitroff, SR","Biggs, Adam T.; Adamo, Stephen H.; Mitroff, Stephen R.","Rare, but obviously there: Effects of target frequency and salience on visual search accuracy","ACTA PSYCHOLOGICA","English","Visual search; Rare-target search; Target frequency; Salience","PERCEPTUAL SELECTIVITY; ATTENTION; PREVALENCE; MINDLESSNESS; PERFORMANCE; VIGILANCE; ERROR; COLOR; OVERT",9,0,12,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.005","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"745","Brandstatter, E; Korner, C","Brandstaetter, Eduard; Koerner, Christof","Attention in risky choice","ACTA PSYCHOLOGICA","English","Risky choice; Attention; Decision making; Eye tracking; Process tracing; Verbal protocols","REASON DECISION-MAKING; PROSPECT-THEORY; UTILITY-THEORY; EYE-MOVEMENTS; BIRNBAUM 2008; GAZE BIAS; UNCERTAINTY; TRACKING; DISAPPOINTMENT; VIOLATIONS",3,2,22,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.008","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"746","Loft, S; Bowden, VK; Ball, BH; Brewer, GA","Loft, Shayne; Bowden, Vanessa K.; Ball, B. Hunter; Brewer, Gene A.","Fitting an ex-Gaussian function to examine costs in event-based prospective memory: Evidence for a continuous monitoring profile","ACTA PSYCHOLOGICA","English","Prospective memory; Ex-Gaussian function; Target focality; Response costs; Learning & Memory","RESPONSE-TIME DISTRIBUTIONS; RETRIEVAL-PROCESSES; TASK INTERFERENCE; ATTENTION; RECOGNITION; PERFORMANCE; REVEAL",7,2,7,"ELSEVIER SCIENCE BV",2014,"10.1016/j.actpsy.2014.08.010","Psychology, Experimental",FALSE,FALSE,"ACTA_PSYC",2.248
"757","Shors, TJ","Shors, Tracey J.","The Adult Brain Makes New Neurons, and Effortful Learning Keeps Them Alive","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","neurogenesis; cell survival; associative learning; physical-skill learning; hippocampus; memory; effortful learning; stem cell; exercise; classical conditioning","NEUROGENESIS; HIPPOCAMPUS; SURVIVAL; CELLS; PERFORMANCE; INCREASES; MEMORY; TIME",16,0,19,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540167","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"758","Duckworth, A; Gross, JJ","Duckworth, Angela; Gross, James J.","Self-Control and Grit: Related but Separable Determinants of Success","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","self-control; grit; volition; motivation; achievement","MOTIVATION; BEHAVIOR; PERSONALITY; PERFORMANCE; PASSION; LIFE",67,18,112,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414541462","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"759","Loft, S","Loft, Shayne","Applying Psychological Science to Examine Prospective Memory in Simulated Air Traffic Control","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","prospective memory; air traffic control; human error; memory aids; spatial context","ATTENTIONAL CONTROL SETTINGS; RETRIEVAL-PROCESSES",9,1,8,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414545214","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"760","Dougherty, MR; Harbison, JI; Davelaar, EJ","Dougherty, Michael R.; Harbison, J. Isaiah; Davelaar, Eddy J.","Optional Stopping and the Termination of Memory Retrieval","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","free recall; search termination; cognitive search; stopping rules","TRIAL FREE-RECALL; SEARCH TERMINATION; SEMANTIC MEMORY",2,0,3,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540170","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"761","Hogg, MA","Hogg, Michael A.","From Uncertainty to Extremism: Social Categorization and Identity Processes","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","social identity; social categorization; uncertainty; intergroup relations; group extremism","GROUP IDENTIFICATION; INTERGROUP DISCRIMINATION; SUBJECTIVE UNCERTAINTY; SELF-UNCERTAINTY; LEADERSHIP; INGROUP; POLARIZATION; RELIGION; LIFE; FACE",24,3,51,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540168","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"762","Augustinova, M; Ferrand, L","Augustinova, Maria; Ferrand, Ludovic","Automaticity of Word Reading: Evidence From the Semantic Stroop Paradigm","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","automaticity; response conflict; semantic conflict; Stroop interference; word reading","STIMULUS-STIMULUS; TASK; INTERFERENCE; ATTENTION; MYTH; RECOGNITION; SUGGESTION; CONFLICT",15,1,18,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540169","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"763","Otgaar, H; Scoboria, A; Mazzoni, G","Otgaar, Henry; Scoboria, Alan; Mazzoni, Giuliana","On the Existence and Implications of Nonbelieved Memories","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","memory; nonbelieved memories; autobiographical; belief; false memory; omission","FALSE CHILDHOOD MEMORIES; AUTOBIOGRAPHICAL MEMORIES; EXPERIENCES; EVENTS; BELIEF; RECOLLECTIONS; IMAGINATION",15,0,13,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414542102","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"764","Gorman, JC","Gorman, Jamie C.","Team Coordination and Dynamics: Two Central Issues","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","coordination; interpersonal; teamwork; team performance; team process","MENTAL MODELS; SELF-ORGANIZATION; EYE-MOVEMENTS; CONVERSATION; METAANALYSIS; PERFORMANCE; BASKETBALL; PERCEPTION; KNOWLEDGE; COGNITION",13,17,41,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414545215","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"765","Fiedler, K; Unkelbach, C","Fiedler, Klaus; Unkelbach, Christian","Regressive Judgment: Implications of a Universal Property of the Empirical World","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","theoretical construct; extremity; unreliability; subadditivity; illusory correlation; category-split effect","SIMULATED CLASSROOM; INFORMATION; BIASES; OVERCONFIDENCE; SUBADDITIVITY; ACCOUNT",8,1,8,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414546330","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"766","Rosenzweig, E; Critcher, CR","Rosenzweig, Emily; Critcher, Clayton R.","Decomposing Forecasting: The Salience-Assessment-Weighting (SAW) Model","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","forecasting; optimism; accuracy; judgment and decision making","PLANNING FALLACY; SELF-PREDICTIONS; OPTIMISTIC BIAS; FUTURE; OTHERS; TASK; INTENTIONS; MODERATORS; PESSIMISM; TIME",2,0,2,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540300","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"767","Graesser, AC; Li, HY; Forsyth, C","Graesser, Arthur C.; Li, Haiying; Forsyth, Carol","Learning by Communicating in Natural Language With Conversational Agents","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","conversational agents; intelligent tutoring systems; learning technologies","INTELLIGENT TUTORING SYSTEMS; DIALOGUE; AUTOTUTOR",14,0,15,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414540680","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"768","Orth, U; Robins, RW","Orth, Ulrich; Robins, Richard W.","The Development of Self-Esteem","CURRENT DIRECTIONS IN PSYCHOLOGICAL SCIENCE","English","self-esteem; life-span development; long-term stability; life outcomes; longitudinal","YOUNG ADULTHOOD; DEPRESSIVE SYMPTOMS; LIFE-SPAN; OLD-AGE; TRAJECTORIES; ADOLESCENCE; METAANALYSIS; PERSONALITY; CONTINUITY; STABILITY",44,6,73,"SAGE PUBLICATIONS INC",2014,"10.1177/0963721414547414","Psychology, Multidisciplinary",FALSE,FALSE,"CURRENT_DIRECTIONS_IN_PSYCHOLOGICAL_SCIENCE",5.678
"786","Fudali-Czyz, A; Francuz, P; Augustynowicz, P","Fudali-Czyz, Agnieszka; Francuz, Piotr; Augustynowicz, Pawel","Determinants of attentive blank stares. An EFRP study","CONSCIOUSNESS AND COGNITION","English","Attentive blank stares; Change blindness; Visual working memory capacity; Expertise knowledge; Eye-fixation-related brain potentials; Lambda response","FIXATION-RELATED POTENTIALS; OBJECT-BASED ATTENTION; SHORT-TERM-MEMORY; CHANGE BLINDNESS; WORKING-MEMORY; REAL-WORLD; BRAIN POTENTIALS; VISUAL-SEARCH; FAILURES; NUMBER",1,0,6,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.concog.2014.07.008","Psychology, Experimental",FALSE,FALSE,"CONSCIOUSNESS_AND_COGNITION",1.941
"787","Grysman, A","Grysman, Azriel","The roles of gender and temporal distance in the recall of dissonant self-related memories","CONSCIOUSNESS AND COGNITION","English","Autobiographical memory; Gender differences; Temporal self-appraisal; Mechanical Turk","AUTOBIOGRAPHICAL MEMORY; PERSONAL NARRATIVES; LIFE STORY; NEGATIVE EVENTS; MECHANICAL TURK; CHILDHOOD; ADOLESCENCE; IDENTITY; TIME; EXPERIENCES",5,2,13,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.concog.2014.07.003","Psychology, Experimental",FALSE,FALSE,"CONSCIOUSNESS_AND_COGNITION",1.941
"788","Herai, T; Mogi, K","Herai, Tomomitsu; Mogi, Ken","Perception of temporal duration affected by automatic and controlled movements","CONSCIOUSNESS AND COGNITION","English","Time perception; Time estimation; Temporal reproduction; Automatic action; Cognitively controlled action; Self-initiated movement; Externally-triggered movement; Internal clock model; Action control; Sensorimotor contingency","EXTERNALLY TRIGGERED MOVEMENTS; STIMULUS-BASED ACTIONS; CEREBRAL-BLOOD-FLOW; EVENT-RELATED FMRI; VOLUNTARY ACTION; SUBJECTIVE TIME; PERCEIVED DURATION; WORKING-MEMORY; INTERNAL CLOCK; BASAL GANGLIA",1,1,9,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.concog.2014.07.012","Psychology, Experimental",FALSE,TRUE,"CONSCIOUSNESS_AND_COGNITION",1.941
"789","Arnulf, I; Grosliere, L; Le Corvec, T; Golmard, JL; Lascols, O; Duguet, A","Arnulf, Isabelle; Grosliere, Laure; Le Corvec, Thibault; Golmard, Jean-Louis; Lascols, Olivier; Duguet, Alexandre","Will students pass a competitive exam that they failed in their dreams?","CONSCIOUSNESS AND COGNITION","English","Dreaming; Competition; Sleep; Anticipation; Performance; Nightmare; Distressing; Dreams; Anxiety; Threatening","THREAT-SIMULATION THEORY; REM-SLEEP; BRAIN; SLEEPWALKING; MENTATIONS; FREQUENCY; TERRORS; MIND",1,3,29,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.concog.2014.06.010","Psychology, Experimental",FALSE,FALSE,"CONSCIOUSNESS_AND_COGNITION",1.941
"790","Huang, YF; Tan, EGF; Soon, CS; Hsieh, PJ","Huang, Yu-Feng; Tan, Edlyn Gui Fang; Soon, Chun Siong; Hsieh, Po-Jang","Unconscious cues bias first saccades in a free-saccade task","CONSCIOUSNESS AND COGNITION","English","Free saccade; Unconscious perception; Visual awareness; Decision making","VISUAL-SEARCH; OCULOMOTOR SELECTION; RESPONSE SELECTION; AREA PREDICTS; FREE CHOICES; ATTENTION; AWARENESS; SALIENCE; CORTEX; MODEL",5,2,8,"ACADEMIC PRESS INC ELSEVIER SCIENCE",2014,"10.1016/j.concog.2014.07.009","Psychology, Experimental",FALSE,FALSE,"CONSCIOUSNESS_AND_COGNITION",1.941
